url,vin,title,year,make,model,trim,sales_price,average_market_price,price_tier,odometer_miles,vehicle_age,fuel_type,exterior,interior,dealer_info,dealer_city,dealer_state,dealer_distance_miles,source_city,source_state,source_metro,feature_count,standard_feature_count,seller_notes,price_description,listed_since,stock_number,mileage_listed,list_price_displayed,mileage,list_price,average_list_price,price_range_excellent,price_range_great,price_range_fair,price_range_high,epa_range,city_state,distance,city,state,year_from_title,make_from_title,model_from_title,trim_from_title
https://www.truecar.com/used-cars-for-sale/listing/19UUA8F52DA010904/2013-acura-tl/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D31&sourceType=marketplace,19UUA8F52DA010904,Used 2013 Acura TL FWD Automatic with Technology Package,2013,Acura,TL,FWD Automatic with Technology Package,11888.0,13529.0,below_market,80349,13,Gas,Bellanova White Pearl,Tan,Carma Automotive Group (GA),Duluth,GA,919.0,Atlanta,GA,atlanta_ga,0,0,"**PLEASE READ CAREFULLY** REDUCED PRICE DUE TO CARFAX REPORTING NOT ACTUAL MILES. IT APPEARS TO BE A CLERICAL ERROR AS THE MILES LOOK ACCURATE ACCORDING TO ODOMETER CHECKS AROUND THIS SAME TIME. HOWEVER, THIS ACURA TL IS IN GOOD CONDITION AND HAS A CLEAN CARFAX. CURRANT GA STATE EMISSIONS. DEALER SERVICE HISTORY AND RECENT MAJOR SERVICE VALUED AT OVER $2,115. 00 PLUS CURRENT GA EMISSION. DEALER CERTIFIED PRE-OWNED BACKED BY QUALITY PLUS WARRANTY 3 MONTHS/3000 MILES PLUS A 5-YEAR MAINTENANCE PLAN OFFERED AT THE TIME OF SALE AT A DISCOUNTED PRICE IN ADDITION TO ADVERTISED PRICE. ASK ABOUT OUR LIFETIME WARRANTY UPGRADE AT THE TIME OF SALE OPTION. RECENT SERVICE INCLUDES SPARK PLUGS, 2 NEW TIRES, TIRE PRESSURE SENSOR, SERPENTINE BELT/TENSIONER, DRIVE BELT, DRIVE BELT TENSIONER, DRIVE BELT TENSIONER PULLEY, FRONT/REAR BRAKE PADS/ROTORS, BRAKE CALIPERS, CABIN AIR FILTER, AIR FILTER, PRE-DELIVERY INSPECTION, AND FRESH OIL/FILTER CHANGE. ENSURE PEACE OF MIND WITH A PRE-PURCHASE INSPECTION. We understand making a car purchase is a big decision. This vehicle is being offered as one of our Dealer Certified Pre-Owned units. PLEASE NOTE ANY PRICE REDUCTIONS OR DISCOUNTS WILL VOID THIS UNIT BEING SOLD AS A CPO UNIT WITH A WARRANTY PLUS A 5-YEAR SERVICE PLAN. You could also take advantage of upgrading the CPO Warranty at the time of sale at a Discounted Rate as well. The bitterness of poor quality remains long after the sweetness of low price is forgotten. 2013 Acura TL Sedan - Unleash the ThrillExperience the Power and LuxuryThis well-maintained 2013 Acura TL Sedan boasts a Clean Carfax history, ensuring peace of mind. Under the hood, you'll find a potent V6 VTEC engine delivering a thrilling 280 horsepower. Key Features:Effortless Performance: 3. 5L V6 engine paired with a smooth-shifting 6-speed SportShift automatic transmission. Cutting-Edge Technology:Navigation System to guide your journey with ease. Sunroof for open-air driving enjoyment. Keyless Entry & Start for added convenience. Uncompromising Safety:Dual AirbagsSide AirbagsFront & Rear Head Curtain AirbagsBackup Camera for enhanced visibility. Don't miss out on this exceptional opportunity!Contact us today for a test drive. You purchase it with the peace of mind of knowing it has passed a thorough multi-point inspection meets certain age/condition/mileage criteria and is BACKED under our exclusive 'Quality Plus Auto Protection Plan' for 3 MONTHS OR 3000 MILES SHOULD YOU TAKE ADVANTAGE OF PURCHASING THIS AT TIME OF SALE AT OUR DISCOUNTED RATES IN ADDITION TO ADVERTISED PRICE. When you purchase this CPO Warranty from CARMA your 5-Year Maintenance Plan is included! Your plan includes 25 discounted Oil Changes Radiator Service AC Service Engine Diagnostics and hundreds of discounts. Currently these benefits are only available if you buy a new vehicle from a few manufacturers. Now you can feel confident knowing that 5 Years of Maintenance is included on your pre-owned purchase! Any make any model with no year or mileage restrictions! $2500. 00 IN VALUE!!We do our best to list all the correct information however we will not be bound by or responsible for any error or misprint in our advertisement. It is the customer's sole responsibility to verify the accuracy of the prices with the dealer and the existence and condition of any equipment listed. Pricing is subject to change without notice. * All vehicle prices exclude tax tag title fees and ETR fee.","The list price of $11,888 for this 2013 Acura TL is an excellent price! The average list price for similar models is $13,529 . Learn More",Listed 85 days ago,20234,"80,349 miles","$11,888","Duluth, GA (919 miles away)","$11,888","$13,529","Below $12,852","$12,852 - $13,393","$13,393 - $13,934","Above $13,934",,,,,,2013,Acura,TL,FWD Automatic with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUA8F55AA017406/2010-acura-tl/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D6&sourceType=marketplace,19UUA8F55AA017406,Used 2010 Acura TL FWD with Technology Package,2010,Acura,TL,FWD with Technology Package,7995.0,9183.0,below_market,156441,16,Gas,Black,Black,Lone Oak Motors,Austin,TX,1686.0,Austin,TX,austin_tx,0,0,We are proud to provide free CARFAX reports for all of our inventory all of the time... just click the CARFAX button! Lone Oak Motors Bringing the Deals to You!,"The list price of $7,995 for this 2010 Acura TL is an excellent price! The average list price for similar models is $9,183 . Learn More",Listed 3 days ago,L3525C,"156,441 miles","$7,995","Austin, TX (1686 miles away)","$7,995","$9,183","Below $8,724","$8,724 - $9,091","$9,091 - $9,458","Above $9,458",,,,,,2010,Acura,TL,FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB1F53HA003910/2017-acura-tlx/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-detroit-mi%2F%3Fpage%3D9&sourceType=marketplace,19UUB1F53HA003910,Used 2017 Acura TLX I4 FWD with Technology Package,2017,Acura,TLX,I4 FWD with Technology Package,14997.0,15601.0,near_market,107544,9,Gas,Crystal Black Pearl,Charcoal,Kal's Auto Sales Inc,Warren,MI,609.0,Detroit,MI,detroit_mi,0,0,Used Cars Dealers Warren LOW DOWN PAYMENT AS LOW AS ZERO with approved credit! Credit approved with Drivers License or State ID... Proof of Income as low as $943 Disability SSI Veterans Child Support Cash Job Letter W2 1099 accepted. previous repossession and discharged bankruptcy accepted. Auto insurance Available at our office. We Pay Top Dollar For Trading Your Vehicle For Down Payment. We Can Pick You up If You Can't Drive To Us. Warranty & Gap Insurance available with are financing. We are open 9:am To 7:pm 5 Days A Week SAT 10:00AM TO 5:00 PM Website: www. kalsauto. com Address: 3131 East 8 Mile Road. Warren MI. 48091 Phone: (586) 754-3333,"The list price of $14,997 for this 2017 Acura TLX is a great price! The average list price for similar models is $15,601 . Learn More",Listed 10 days ago,8970,"107,544 miles","$14,997","Warren, MI (609 miles away)","$14,997","$15,601","Below $14,820","$14,820 - $15,444","$15,444 - $16,068","Above $16,068",,,,,,2017,Acura,TLX,I4 FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB1F54LA015282/2020-acura-tlx/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D41&sourceType=marketplace&zipcode=94014,19UUB1F54LA015282,Used 2020 Acura TLX 2.4L FWD with Technology Package,2020,Acura,TLX,2.4L FWD with Technology Package,24998.0,26037.0,near_market,29809,6,Gas,Platinum White Pearl,Black,CarMax Fremont,Fremont,CA,0.0,San Francisco,CA,san-francisco_ca,0,0,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa. gov/recalls to learn if this vehicle has an unrepaired safety recall. At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax. com for details. Then, when it's time to buy, you can take advantage of express pickup at your local CarMax. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes government fees and taxes, any finance charges, $85 CarMax document processing charge (not required by law), any electronic filing charge, and any emission testing charge. Price assumes that final purchase will be made in the State of CA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours. Prior Use:Executive Vehicle","The list price of $24,998 for this 2020 Acura TLX is a great price! The average list price for similar models is $26,037 . Learn More",Listed 2 days ago,27004532,"29,809 miles","$24,998","Fremont, CA (0 miles away)","$24,998","$26,037","Below $24,735","$24,735 - $25,776","$25,776 - $26,818","Above $26,818",,,,,,2020,Acura,TLX,2.4L FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB1F55HA001429/2017-acura-tlx/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D44&sourceType=marketplace,19UUB1F55HA001429,Used 2017 Acura TLX I4 FWD with Technology Package,2017,Acura,TLX,I4 FWD with Technology Package,19987.0,22566.0,below_market,47699,9,Gas,Lunar Silver Metallic,Graystone,Sunnyside Acura,Nashua,NH,28.0,Boston,MA,boston_ma,0,0,"***LOW LOW MILES 2017 Acura TLX 2. 4L*** 8-Speed Dual-Clutch, 17"" x 7. 5"" Aluminum Alloy Wheels, Air Conditioning, Auto-dimming Rear-View mirror, Automatic temperature control, Brake assist, Electronic Stability Control, Exterior Parking Camera Rear, Four wheel independent suspension, Front dual zone A/C, Heated Front Seats, Lane Departure Warning System, Memory seat, Perforated Milano Premium Leather Trimmed Seats, Power driver seat, Power moonroof, Power steering, Power windows, Radio: ELS Studio Premium Audio System. Sunnyside Premium Package: We Proudly stand behind this pre-owned vehicle with a 3 month or 3,000 miles Limited Powertrain Warranty You will also receive FREE LIFETIME NEW HAMPSHIRE STATE INSPECTIONS AND THE FIRST OIL CHANGE IS FREE when performed here at Sunnyside. Our certified factory trained technicians complete a thorough inspection using state of the art equipment. The result: A car you can depend on for years to come - (603) 880-6550. Our goal at Sunnyside Acura is to present fair, competitive, market value pricing to all of our clients. Acura Certified & Pre-Owned Market Value Pricing is achieved by polling over 40,000 websites hourly. This ensures that every one of our clients receives real time Market Value Pricing on every vehicle we sell.","The list price of $19,987 for this 2017 Acura TLX is an excellent price! The average list price for similar models is $22,566 . Learn More",Listed 33 days ago,B1054,"47,699 miles","$19,987","Nashua, NH (28 miles away)","$19,987","$22,566","Below $21,437","$21,437 - $22,339","$22,339 - $23,242","Above $23,242",,,,,,2017,Acura,TLX,I4 FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB2F46LA003437/2020-acura-tlx/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D16&sourceType=marketplace,19UUB2F46LA003437,Used 2020 Acura TLX 3.5L FWD with Technology Package,2020,Acura,TLX,3.5L FWD with Technology Package,22373.0,23799.0,below_market,81837,6,Gas,Majestic Black Pearl,Ebony,Serramonte Ford,Colma,CA,2693.0,San Francisco,CA,san-francisco_ca,0,0,"Recent Arrival! ***POWER MOONROOF***, ***LOCAL TRADE***, ***ADAPTIVE CRUISE CONTROL W/STOP GO***, ***PRE-COLLISION SYSTEM***, ***POWER FRONT SEATS W/ MEMORY***, ***POWER LOCKS, WINDOWS, MIRRORS***, ***CLEAN CARFAX***, ***HEATED LEATHER SEATS***, ***8' NAVIGATION SCRN. W/SELECTOR**, ***MULTI VIEW BACKUP CAMERA BLUETOOTH***, ***LANE-KEEPING ALERT W/LANE-KEEP ASSIST***, ***SIRIUSXM***, **BI-LED HEADLIGHTS**, **AUTO HOLD TECH.**, TLX 3. 5L Technology Pkg, 3. 5L V6 SOHC i-VTEC 24V, Majestic Black Pearl","The list price of $22,373 for this 2020 Acura TLX is an excellent price! The average list price for similar models is $23,799 . Learn More",Listed 13 days ago,R1615RAA,"81,837 miles","$22,373","Colma, CA (2693 miles away)","$22,373","$23,799","Below $22,608","$22,608 - $23,560","$23,560 - $24,512","Above $24,512",,,,,,2020,Acura,TLX,3.5L FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB2F72FA000128/2015-acura-tlx/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D25&sourceType=marketplace,19UUB2F72FA000128,Used 2015 Acura TLX V6 FWD with Advance Package,2015,Acura,TLX,V6 FWD with Advance Package,14420.0,15141.0,near_market,125695,11,Gas,Bellanova White Pearl,Ebony,Sterling Acura of Austin,Austin,TX,1699.0,Austin,TX,austin_tx,0,0,"Odometer is 1593 miles below market average! All purchases come with free car washes, free shuttle transportation to and from the airport and a free loaner service while your vehicle is being serviced! Sterling Acura - Exceeding the Standard!","The list price of $14,420 for this 2015 Acura TLX is a great price! The average list price for similar models is $15,141 . Learn More",Listed 18 days ago,14703-1,"125,695 miles","$14,420","Austin, TX (1699 miles away)","$14,420","$15,141","Below $14,384","$14,384 - $14,989","$14,989 - $15,595","Above $15,595",,,,,,2015,Acura,TLX,V6 FWD with Advance Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB3F5XFA001452/2015-acura-tlx/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D14&sourceType=marketplace,19UUB3F5XFA001452,Used 2015 Acura TLX V6 SH-AWD with Technology Package,2015,Acura,TLX,V6 SH-AWD with Technology Package,20477.0,22592.0,below_market,33888,11,Gas,Bellanova White Pearl,Ebony,Ira Toyota of Danvers,Danvers,MA,7.0,Boston,MA,boston_ma,0,0,"Heated Leather Seats, Moonroof, Nav System, All Wheel Drive, Aluminum Wheels, Back-Up Camera, EBONY, PREMIUM MILANO PERFORATED LEATHER TRIMMED SEATS, BELLANOVA WHITE PEARL, EBONY, PREMIUM MILANO PERFORATED LEAT... KEY FEATURES INCLUDE RESERVED, Navigation, Sunroof, All Wheel Drive, Heated Driver Seat, Back-Up Camera OPTION PACKAGES EBONY, PREMIUM MILANO PERFORATED LEATHER TRIMMED SEATS, BELLANOVA WHITE PEARL. MARKET-BASED PRICING You expect fair & competitive pricing. Thats why the price is based on current market data and is regularly compared to similar pre-owned vehicles in the region. QUALITY INSPECTIONS Every vehicle is thoroughly inspected and comes with a complimentary vehicle history report. QUICK & TRANSPARENT FINANCING Need Financing? Apply in minutes with all terms and conditions clearly disclosed upfront. VEHICLE SERVICE CONTRACTS Avoid bumps in the road! Adding a service contract can help prevent future unexpected expenses from arising. Available for most purchases. EXPERTS ARE SAYING Edmunds. com explains The TLX also gives you a nice mix of luxury and sport. The roomy and impressively quiet cabin is a comfortable place to spend your commuting hours, and it comes with plenty of high-tech equipment as standard.. A GREAT TIME TO BUY This TLX is priced $400 below J. D. Power Retail. BUY WITH CONFIDENCE CARFAX 1-Owner AutoCheck One Owner WHO WE ARE When the time comes to buy your next car, theres going to be a lot of items on your to-do list. First and foremost, before you even start looking for the car itself, you need to find a reputable Toyota dealership that you can trust. At Ira Toyota of Danvers, weve proudly served members of the Danvers, Peabody, and Salem communities for many years now. Pricing analysis performed on 4/9/2025. Please confirm the accuracy of the included equipment by calling us prior to purchase.","The list price of $20,477 for this 2015 Acura TLX is an excellent price! The average list price for similar models is $22,592 . Learn More",Listed 8 days ago,FA001452,"33,888 miles","$20,477","Danvers, MA (7 miles away)","$20,477","$22,592","Below $21,462","$21,462 - $22,365","$22,365 - $23,269","Above $23,269",,,,,,2015,Acura,TLX,V6 SH-AWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB5F40RA001046/2024-acura-tlx/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D31&sourceType=marketplace,19UUB5F40RA001046,Used 2024 Acura TLX FWD with Technology Package,2024,Acura,TLX,FWD with Technology Package,37499.0,39131.0,near_market,1698,2,Gas,Platinum White Pearl,Orchid,Acura of Boston,Brighton,MA,12.0,Boston,MA,boston_ma,0,0,"Recent Arrival! Platinum White Pearl 2024 Acura TLX Technology Package 2. 0L DOHC 10-Speed Automatic FWD One Owner, Clean Carfax/ No accidents reported, Acura Certified, All Wheel Drive, Technology, Acura Navigation System w/3D View, Apple CarPlay/Android Auto, Auto High-beam Headlights, Brake assist, Exterior Parking Camera Rear, Heated Front Sport Seats, Lane departure: Lane Keeping Assist System (LKAS) active, Navigation system: Acura Navigation System with 3D View, Power moonroof, Prem Perforated Milano Leather-Trimmed Interior, Radio: ELS Studio Premium Audio System, Wheels: 19"" x 8. 5"" Shark Gray Interwoven. Precision Certified Details: * Roadside Assistance * 1st Scheduled Maintenance is Free, Complimentary 3-month AcuraLink trial, Complimentary 3-month SiriusXM Radio Service. Includes Trip Interruption, Rental Vehicle Reimbursement and Concierge Service * 182 Point Inspection * Warranty Deductible: $0 * Vehicle History * Transferable Warranty * Limited Warranty: 24 Month/100,000 Mile (whichever comes first) after new car warranty expires or from certified purchase date * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date At Acura of Boston, our mission is to provide fair and competitive Internet Market Value Pricing for all customers. We achieve this by polling over 40,000 websites hourly, ensuring real-time pricing on every vehicle. We do not inflate prices to engage in negotiations, prioritizing a straightforward and exceptional purchase experience for our customers. With multiple locations in New England, we believe this approach best serves our customers.","The list price of $37,499 for this 2024 Acura TLX is a great price! The average list price for similar models is $39,131 . Learn More",Listed 46 days ago,AL01046A,"1,698 miles","$37,499","Brighton, MA (12 miles away)","$37,499","$39,131","Below $37,174","$37,174 - $38,739","$38,739 - $40,304","Above $40,304",,,,,,2024,Acura,TLX,FWD with Technology Package
https://www.truecar.com/used-cars-for-sale/listing/19UUB5F47NA004150/2022-acura-tlx/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D34&sourceType=marketplace,19UUB5F47NA004150,Used 2022 Acura TLX Technology Package FWD,2022,Acura,TLX,Technology Package FWD,29782.0,31744.0,below_market,25556,4,Gas,Lunar Silver Metallic,Ebony,Fletcher Jones Audi of Chicago,Chicago,IL,847.0,Chicago,IL,chicago_il,0,0,"*Fletcher Jones Audi does not reserve or hold advertised vehicles, all are subject to prior sale on a first come first serve basis. Customer must take delivery of the vehicle and execute all Illinois required documentation at Fletcher Jones Audi. We reserve the right to revise price, equipment, mileage, and certification status as a result of changing market conditions, manufacturer/distributor notices including recall notices, or error. All vehicle pricing expires upon close of business the same day. 2022 Acura TLX Tech Package! 2. 0 Turbocharged engine, Front wheel drive, Technology Package, Adaptive cruise control, navigation, Surround view camera w/ parking sensors, heated perforated leather seats, Alloy wheels, ELS premium stereo, Blind spot monitor, Moonroof, Keyless access w/ push button starter, Dual zone automatic climate control, Lane keep assist, LED fog lamps, and tons more!! What a nice Acura! Being sold as is as shown due to some scratches/dings. Both keys included and Financing available! FJ Audi will not fix or assist after purchase!","The list price of $29,782 for this 2022 Acura TLX is an excellent price! The average list price for similar models is $31,744 . Learn More",Listed 22 days ago,A28899A,"25,556 miles","$29,782","Chicago, IL (847 miles away)","$29,782","$31,744","Below $30,156","$30,156 - $31,426","$31,426 - $32,696","Above $32,696",,,,,,2022,Acura,TLX,Technology Package FWD
https://www.truecar.com/used-cars-for-sale/listing/19UUB5F54NA002543/2022-acura-tlx/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D46&sourceType=marketplace,19UUB5F54NA002543,Used 2022 Acura TLX A-Spec Package FWD,2022,Acura,TLX,A-Spec Package FWD,31712.0,32941.0,near_market,40488,4,Gas,Platinum White Pearl,Red,Acura of Austin North,Austin,TX,1691.0,Austin,TX,austin_tx,0,0,"***PRECISION PRICING***, ***Price Has $750 Discount for Financed deals***, *** Price Has $750 off for Trade Offer *** Drive worry-free with Acura of Austin North's exclusive 10-year/150,000-mile engine warranty on select pre-owned vehicles. Elevate your driving experience with this Acura Certified pre-owned 2022 Acura TLX A-Spec Package, a luxury sport sedan that blends exhilarating performance with premium design. Powered by a 272-horsepower 2. 0L VTEC turbocharged engine and paired with a 10-speed automatic transmission and Super Handling All-Wheel Drive (SH-AWD), this TLX delivers precision handling and dynamic acceleration. The A-Spec Package enhances its bold styling with exclusive 19-inch Shark Gray alloy wheels, a gloss black rear decklid spoiler, Jewel Eye LED headlights, and sporty interior accents like Ultrasuede and leather-trimmed seats, red ambient lighting, and a flat-bottom sport steering wheel. Stay connected with wireless Apple CarPlay and Android Auto, an ELS Studio 3D 17-speaker premium audio system, and a 10. 2-inch HD infotainment display. Safety is top-notch with AcuraWatch driver-assist features, including Adaptive Cruise Control and Collision Mitigation Braking. As an Acura Certified vehicle, this TLX has passed a 182-point inspection and includes extended warranty benefits. Plus, when you buy from Acura of Austin North, you'll receive an exclusive 10-year / 150,000-mile engine warranty, providing unbeatable peace of mind. Don't miss out on this high-performance, luxury-packed sedan--contact us today to schedule your test drive before it's gone! CARFAX One-Owner. Clean CARFAX. 2022 Acura TLX Platinum White Pearl A-Spec Package 2. 0L DOHC FWD ***NO HIDDEN FEES***, TRANSPARENT PRICING, NATIONWIDE SHIPPING AVAILABLE, BLUETOOTH/HANDSFREE CELL PHONE, REAR BACKUP CAMERA, APPLE CAR PLAY, BLIND-SPOT MONITORING, LANE DEPARTURE WARNING, PUSH BUTTON START, USB, SUNROOF/MOONROOF, KEYLESS ENTRY, AUTOMATIC HEADLIGHTS, SERVICE AVAILABLE, SAFETY INSPECTED, FRESH OIL CHANGE, 180 POINT INSPECTION, 10-YEAR / 150,000 MILE ENGINE WARRANTY. Certified. 1. Precision Certified Details: * Limited Warranty: 24 Month/100,000 Mile (whichever comes first) after new car warranty expires or from certified purchase date * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Vehicle History * 1st Scheduled Maintenance is Free, Complimentary 3-month AcuraLink trial, Complimentary 3-month SiriusXM Radio Service. Includes Trip Interruption, Rental Vehicle Reimbursement and Concierge Service * Transferable Warranty * 182 Point Inspection * Warranty Deductible: $0 * Roadside Assistance Recent Arrival! 22/30 City/Highway MPG","The list price of $31,712 for this 2022 Acura TLX is a great price! The average list price for similar models is $32,941 . Learn More",Listed 22 days ago,P02543,"40,488 miles","$31,712","Austin, TX (1691 miles away)","$31,712","$32,941","Below $31,294","$31,294 - $32,611","$32,611 - $33,929","Above $33,929",,,,,,2022,Acura,TLX,A-Spec Package FWD
https://www.truecar.com/used-cars-for-sale/listing/19XFA1F51AE015308/2010-honda-civic/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D25&sourceType=marketplace,19XFA1F51AE015308,Used 2010 Honda Civic LX Sedan Automatic,2010,Honda,Civic,LX Sedan Automatic,9974.0,10782.0,below_market,81696,16,Gas,Alabaster Silver Metallic,Gray,AutoNation Honda Renton,Renton,WA,2475.0,Seattle,WA,seattle_wa,0,0,"Alabaster Silver Metallic,Gray; Seat TrimThis vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply.","The list price of $9,974 for this 2010 Honda Civic is an excellent price! The average list price for similar models is $10,782 . Learn More",Listed 15 days ago,AE015308,"81,696 miles","$9,974","Renton, WA (2475 miles away)","$9,974","$10,782","Below $10,243","$10,243 - $10,674","$10,674 - $11,105","Above $11,105",,,,,,2010,Honda,Civic,LX Sedan Automatic
